date,rate,source,is_reference_rate,source_files
2011-01-11,45.32,RBI_REFERENCE_RATE,True,BankWise.xls
2011-01-12,45.16,RBI_REFERENCE_RATE,True,BankWise.xls
2011-01-13,45.13,RBI_REFERENCE_RATE,True,BankWise.xls
2011-01-14,45.3,RBI_REFERENCE_RATE,True,BankWise.xls
2011-01-17,45.59,RBI_REFERENCE_RATE,True,BankWise.xls
2011-01-18,45.53,RBI_REFERENCE_RATE,True,BankWise.xls
2011-01-19,45.38,RBI_REFERENCE_RATE,True,BankWise.xls
2011-01-20,45.58,RBI_REFERENCE_RATE,True,BankWise.xls
2011-01-21,45.7,RBI_REFERENCE_RATE,True,BankWise.xls
2011-01-24,45.58,RBI_REFERENCE_RATE,True,BankWise.xls
2011-01-25,45.53,RBI_REFERENCE_RATE,True,BankWise.xls
2011-01-27,45.57,RBI_REFERENCE_RATE,True,BankWise.xls
2011-01-28,45.74,RBI_REFERENCE_RATE,True,BankWise.xls
2011-01-31,45.95,RBI_REFERENCE_RATE,True,BankWise.xls
2011-02-01,45.81,RBI_REFERENCE_RATE,True,BankWise.xls
2011-02-02,45.63,RBI_REFERENCE_RATE,True,BankWise.xls
2011-02-03,45.63,RBI_REFERENCE_RATE,True,BankWise.xls
2011-02-04,45.64,RBI_REFERENCE_RATE,True,BankWise.xls
2011-02-07,45.59,RBI_REFERENCE_RATE,True,BankWise.xls
2011-02-08,45.39,RBI_REFERENCE_RATE,True,BankWise.xls
2011-02-09,45.33,RBI_REFERENCE_RATE,True,BankWise.xls
2011-02-10,45.58,RBI_REFERENCE_RATE,True,BankWise.xls
2011-02-11,45.76,RBI_REFERENCE_RATE,True,BankWise.xls
2011-02-14,45.5,RBI_REFERENCE_RATE,True,BankWise.xls
2011-02-15,45.45,RBI_REFERENCE_RATE,True,BankWise.xls
2011-02-17,45.38,RBI_REFERENCE_RATE,True,BankWise.xls
2011-02-18,45.18,RBI_REFERENCE_RATE,True,BankWise.xls
2011-02-21,45.11,RBI_REFERENCE_RATE,True,BankWise.xls
2011-02-22,45.2,RBI_REFERENCE_RATE,True,BankWise.xls
2011-02-23,45.2,RBI_REFERENCE_RATE,True,BankWise.xls
2011-02-24,45.37,RBI_REFERENCE_RATE,True,BankWise.xls
2011-02-25,45.37,RBI_REFERENCE_RATE,True,BankWise.xls
2011-02-28,45.18,RBI_REFERENCE_RATE,True,BankWise.xls
2011-03-01,45.12,RBI_REFERENCE_RATE,True,BankWise.xls
2011-03-03,44.96,RBI_REFERENCE_RATE,True,BankWise.xls
2011-03-04,44.99,RBI_REFERENCE_RATE,True,BankWise.xls
2011-03-07,45.13,RBI_REFERENCE_RATE,True,BankWise.xls
2011-03-08,45.03,RBI_REFERENCE_RATE,True,BankWise.xls
2011-03-09,45.02,RBI_REFERENCE_RATE,True,BankWise.xls
2011-03-10,45.11,RBI_REFERENCE_RATE,True,BankWise.xls
2011-03-11,45.21,RBI_REFERENCE_RATE,True,BankWise.xls
2011-03-14,45.15,RBI_REFERENCE_RATE,True,BankWise.xls
2011-03-15,45.27,RBI_REFERENCE_RATE,True,BankWise.xls
2011-03-16,45.18,RBI_REFERENCE_RATE,True,BankWise.xls
2011-03-17,45.24,RBI_REFERENCE_RATE,True,BankWise.xls
2011-03-18,45.09,RBI_REFERENCE_RATE,True,BankWise.xls
2011-03-21,45.05,RBI_REFERENCE_RATE,True,BankWise.xls
2011-03-22,44.97,RBI_REFERENCE_RATE,True,BankWise.xls
2011-03-23,44.96,RBI_REFERENCE_RATE,True,BankWise.xls
2011-03-24,44.77,RBI_REFERENCE_RATE,True,BankWise.xls
2011-03-25,44.65,RBI_REFERENCE_RATE,True,BankWise.xls
2011-03-28,44.78,RBI_REFERENCE_RATE,True,BankWise.xls
2011-03-29,44.67,RBI_REFERENCE_RATE,True,BankWise.xls
2011-03-30,44.77,RBI_REFERENCE_RATE,True,BankWise.xls
2011-03-31,44.65,RBI_REFERENCE_RATE,True,BankWise.xls
2011-04-05,44.45,RBI_REFERENCE_RATE,True,BankWise.xls
2011-04-06,44.2,RBI_REFERENCE_RATE,True,BankWise.xls
2011-04-07,44.22,RBI_REFERENCE_RATE,True,BankWise.xls
2011-04-08,44.04,RBI_REFERENCE_RATE,True,BankWise.xls
2011-04-11,44.2,RBI_REFERENCE_RATE,True,BankWise.xls
2011-04-13,44.48,RBI_REFERENCE_RATE,True,BankWise.xls
2011-04-15,44.52,RBI_REFERENCE_RATE,True,BankWise.xls
2011-04-18,44.27,RBI_REFERENCE_RATE,True,BankWise.xls
2011-04-19,44.68,RBI_REFERENCE_RATE,True,BankWise.xls
2011-04-20,44.38,RBI_REFERENCE_RATE,True,BankWise.xls
2011-04-21,44.3,RBI_REFERENCE_RATE,True,BankWise.xls
2011-04-25,44.45,RBI_REFERENCE_RATE,True,BankWise.xls
2011-04-26,44.59,RBI_REFERENCE_RATE,True,BankWise.xls
2011-04-27,44.4,RBI_REFERENCE_RATE,True,BankWise.xls
2011-04-28,44.33,RBI_REFERENCE_RATE,True,BankWise.xls
2011-04-29,44.38,RBI_REFERENCE_RATE,True,BankWise.xls
2011-05-02,44.3,RBI_REFERENCE_RATE,True,BankWise.xls
2011-05-03,44.34,RBI_REFERENCE_RATE,True,BankWise.xls
2011-05-04,44.59,RBI_REFERENCE_RATE,True,BankWise.xls
2011-05-05,44.57,RBI_REFERENCE_RATE,True,BankWise.xls
2011-05-06,44.78,RBI_REFERENCE_RATE,True,BankWise.xls
2011-05-09,44.7,RBI_REFERENCE_RATE,True,BankWise.xls
2011-05-10,44.73,RBI_REFERENCE_RATE,True,BankWise.xls
2011-05-11,44.69,RBI_REFERENCE_RATE,True,BankWise.xls
2011-05-12,44.79,RBI_REFERENCE_RATE,True,BankWise.xls
2011-05-13,44.91,RBI_REFERENCE_RATE,True,BankWise.xls
2011-05-16,45.07,RBI_REFERENCE_RATE,True,BankWise.xls
2011-05-18,45.08,RBI_REFERENCE_RATE,True,BankWise.xls
2011-05-19,44.98,RBI_REFERENCE_RATE,True,BankWise.xls
2011-05-20,44.93,RBI_REFERENCE_RATE,True,BankWise.xls
2011-05-23,45.28,RBI_REFERENCE_RATE,True,BankWise.xls
2011-05-24,45.25,RBI_REFERENCE_RATE,True,BankWise.xls
2011-05-25,45.38,RBI_REFERENCE_RATE,True,BankWise.xls
2011-05-26,45.29,RBI_REFERENCE_RATE,True,BankWise.xls
2011-05-27,45.21,RBI_REFERENCE_RATE,True,BankWise.xls
2011-05-30,45.1,RBI_REFERENCE_RATE,True,BankWise.xls
2011-05-31,45.03,RBI_REFERENCE_RATE,True,BankWise.xls
2011-06-01,44.89,RBI_REFERENCE_RATE,True,BankWise.xls
2011-06-02,44.94,RBI_REFERENCE_RATE,True,BankWise.xls
2011-06-03,44.85,RBI_REFERENCE_RATE,True,BankWise.xls
2011-06-06,44.72,RBI_REFERENCE_RATE,True,BankWise.xls
2011-06-07,44.74,RBI_REFERENCE_RATE,True,BankWise.xls
2011-06-08,44.61,RBI_REFERENCE_RATE,True,BankWise.xls
2011-06-09,44.72,RBI_REFERENCE_RATE,True,BankWise.xls
2011-06-10,44.72,RBI_REFERENCE_RATE,True,BankWise.xls
2011-06-13,44.87,RBI_REFERENCE_RATE,True,BankWise.xls
2011-06-14,44.77,RBI_REFERENCE_RATE,True,BankWise.xls
2011-06-15,44.68,RBI_REFERENCE_RATE,True,BankWise.xls
2011-06-16,44.9,RBI_REFERENCE_RATE,True,BankWise.xls
2011-06-17,44.93,RBI_REFERENCE_RATE,True,BankWise.xls
2011-06-20,44.99,RBI_REFERENCE_RATE,True,BankWise.xls
2011-06-21,44.91,RBI_REFERENCE_RATE,True,BankWise.xls
2011-06-22,44.82,RBI_REFERENCE_RATE,True,BankWise.xls
2011-06-23,44.93,RBI_REFERENCE_RATE,True,BankWise.xls
2011-06-24,44.94,RBI_REFERENCE_RATE,True,BankWise.xls
2011-06-27,45.1,RBI_REFERENCE_RATE,True,BankWise.xls
2011-06-28,45.05,RBI_REFERENCE_RATE,True,BankWise.xls
2011-06-29,44.94,RBI_REFERENCE_RATE,True,BankWise.xls
2011-06-30,44.72,RBI_REFERENCE_RATE,True,BankWise.xls
2011-07-01,44.5855,RBI_REFERENCE_RATE,True,BankWise.xls
2011-07-04,44.4595,RBI_REFERENCE_RATE,True,BankWise.xls
2011-07-05,44.4988,RBI_REFERENCE_RATE,True,BankWise.xls
2011-07-06,44.383,RBI_REFERENCE_RATE,True,BankWise.xls
2011-07-07,44.4173,RBI_REFERENCE_RATE,True,BankWise.xls
2011-07-08,44.3263,RBI_REFERENCE_RATE,True,BankWise.xls
2011-07-11,44.3705,RBI_REFERENCE_RATE,True,BankWise.xls
2011-07-12,44.6878,RBI_REFERENCE_RATE,True,BankWise.xls
2011-07-13,44.588,RBI_REFERENCE_RATE,True,BankWise.xls
2011-07-14,44.5278,RBI_REFERENCE_RATE,True,BankWise.xls
2011-07-15,44.5262,RBI_REFERENCE_RATE,True,BankWise.xls
2011-07-18,44.5743,RBI_REFERENCE_RATE,True,BankWise.xls
2011-07-19,44.5868,RBI_REFERENCE_RATE,True,BankWise.xls
2011-07-20,44.4603,RBI_REFERENCE_RATE,True,BankWise.xls
2011-07-21,44.4328,RBI_REFERENCE_RATE,True,BankWise.xls
2011-07-22,44.3763,RBI_REFERENCE_RATE,True,BankWise.xls
2011-07-25,44.416,RBI_REFERENCE_RATE,True,BankWise.xls
2011-07-26,44.2873,RBI_REFERENCE_RATE,True,BankWise.xls
2011-07-27,43.9485,RBI_REFERENCE_RATE,True,BankWise.xls
2011-07-28,44.1263,RBI_REFERENCE_RATE,True,BankWise.xls
2011-07-29,44.1553,RBI_REFERENCE_RATE,True,BankWise.xls
2011-08-01,44.0485,RBI_REFERENCE_RATE,True,BankWise.xls
2011-08-02,44.2288,RBI_REFERENCE_RATE,True,BankWise.xls
2011-08-03,44.3795,RBI_REFERENCE_RATE,True,BankWise.xls
2011-08-04,44.4163,RBI_REFERENCE_RATE,True,BankWise.xls
2011-08-05,44.803,RBI_REFERENCE_RATE,True,BankWise.xls
2011-08-08,44.962,RBI_REFERENCE_RATE,True,BankWise.xls
2011-08-09,45.1745,RBI_REFERENCE_RATE,True,BankWise.xls
2011-08-10,45.2058,RBI_REFERENCE_RATE,True,BankWise.xls
2011-08-11,45.2713,RBI_REFERENCE_RATE,True,BankWise.xls
2011-08-12,45.374,RBI_REFERENCE_RATE,True,BankWise.xls
2011-08-16,45.249,RBI_REFERENCE_RATE,True,BankWise.xls
2011-08-17,45.3695,RBI_REFERENCE_RATE,True,BankWise.xls
2011-08-18,45.6105,RBI_REFERENCE_RATE,True,BankWise.xls
2011-08-22,45.9483,RBI_REFERENCE_RATE,True,BankWise.xls
2011-08-23,45.689,RBI_REFERENCE_RATE,True,BankWise.xls
2011-08-24,45.7695,RBI_REFERENCE_RATE,True,BankWise.xls
2011-08-25,46.1285,RBI_REFERENCE_RATE,True,BankWise.xls
2011-08-26,46.0528,RBI_REFERENCE_RATE,True,BankWise.xls
2011-08-29,45.8708,RBI_REFERENCE_RATE,True,BankWise.xls
2011-08-30,46.019,RBI_REFERENCE_RATE,True,BankWise.xls
2011-09-02,45.8965,RBI_REFERENCE_RATE,True,BankWise.xls
2011-09-05,45.9375,RBI_REFERENCE_RATE,True,BankWise.xls
2011-09-06,46.127,RBI_REFERENCE_RATE,True,BankWise.xls
2011-09-07,46.0218,RBI_REFERENCE_RATE,True,BankWise.xls
2011-09-08,46.1775,RBI_REFERENCE_RATE,True,BankWise.xls
2011-09-09,46.3843,RBI_REFERENCE_RATE,True,BankWise.xls
2011-09-12,46.9735,RBI_REFERENCE_RATE,True,BankWise.xls
2011-09-13,47.0963,RBI_REFERENCE_RATE,True,BankWise.xls
2011-09-14,47.8055,RBI_REFERENCE_RATE,True,BankWise.xls
2011-09-15,47.8435,RBI_REFERENCE_RATE,True,BankWise.xls
2011-09-16,47.467,RBI_REFERENCE_RATE,True,BankWise.xls
2011-09-19,47.792,RBI_REFERENCE_RATE,True,BankWise.xls
2011-09-20,48.2225,RBI_REFERENCE_RATE,True,BankWise.xls
2011-09-21,47.89,RBI_REFERENCE_RATE,True,BankWise.xls
2011-09-22,48.8205,RBI_REFERENCE_RATE,True,BankWise.xls
2011-09-23,49.673,RBI_REFERENCE_RATE,True,BankWise.xls
2011-09-26,49.617,RBI_REFERENCE_RATE,True,BankWise.xls
2011-09-27,49.1775,RBI_REFERENCE_RATE,True,BankWise.xls
2011-09-28,48.912,RBI_REFERENCE_RATE,True,BankWise.xls
2011-09-29,48.9253,RBI_REFERENCE_RATE,True,BankWise.xls
2011-10-03,49.424,RBI_REFERENCE_RATE,True,BankWise.xls
2011-10-04,49.225,RBI_REFERENCE_RATE,True,BankWise.xls
2011-10-05,49.1918,RBI_REFERENCE_RATE,True,BankWise.xls
2011-10-07,49.1355,RBI_REFERENCE_RATE,True,BankWise.xls
2011-10-10,49.071,RBI_REFERENCE_RATE,True,BankWise.xls
2011-10-11,49.0333,RBI_REFERENCE_RATE,True,BankWise.xls
2011-10-12,49.241,RBI_REFERENCE_RATE,True,BankWise.xls
2011-10-13,49.0228,RBI_REFERENCE_RATE,True,BankWise.xls
2011-10-14,49.0675,RBI_REFERENCE_RATE,True,BankWise.xls
2011-10-17,48.8925,RBI_REFERENCE_RATE,True,BankWise.xls
2011-10-18,49.136,RBI_REFERENCE_RATE,True,BankWise.xls
2011-10-19,49.1775,RBI_REFERENCE_RATE,True,BankWise.xls
2011-10-20,49.711,RBI_REFERENCE_RATE,True,BankWise.xls
2011-10-21,50.067,RBI_REFERENCE_RATE,True,BankWise.xls
2011-10-24,49.8745,RBI_REFERENCE_RATE,True,BankWise.xls
2011-10-25,49.6598,RBI_REFERENCE_RATE,True,BankWise.xls
2011-10-28,48.821,RBI_REFERENCE_RATE,True,BankWise.xls
2011-10-31,48.873,RBI_REFERENCE_RATE,True,BankWise.xls
2011-11-01,49.0775,RBI_REFERENCE_RATE,True,BankWise.xls
2011-11-02,49.2508,RBI_REFERENCE_RATE,True,BankWise.xls
2011-11-03,49.3748,RBI_REFERENCE_RATE,True,BankWise.xls
2011-11-04,49.084,RBI_REFERENCE_RATE,True,BankWise.xls
2011-11-08,49.38,RBI_REFERENCE_RATE,True,BankWise.xls
2011-11-09,49.781,RBI_REFERENCE_RATE,True,BankWise.xls
2011-11-11,50.2795,RBI_REFERENCE_RATE,True,BankWise.xls
2011-11-14,50.0845,RBI_REFERENCE_RATE,True,BankWise.xls
2011-11-15,50.5645,RBI_REFERENCE_RATE,True,BankWise.xls
2011-11-16,50.901,RBI_REFERENCE_RATE,True,BankWise.xls
2011-11-17,50.722,RBI_REFERENCE_RATE,True,BankWise.xls
2011-11-18,51.353,RBI_REFERENCE_RATE,True,BankWise.xls
2011-11-21,51.7165,RBI_REFERENCE_RATE,True,BankWise.xls
2011-11-22,52.7015,RBI_REFERENCE_RATE,True,BankWise.xls
2011-11-23,52.1005,RBI_REFERENCE_RATE,True,BankWise.xls
2011-11-24,52.25,RBI_REFERENCE_RATE,True,BankWise.xls
2011-11-25,52.1665,RBI_REFERENCE_RATE,True,BankWise.xls
2011-11-28,51.983,RBI_REFERENCE_RATE,True,BankWise.xls
2011-11-29,51.9308,RBI_REFERENCE_RATE,True,BankWise.xls
2011-11-30,52.165,RBI_REFERENCE_RATE,True,BankWise.xls
2011-12-01,51.652,RBI_REFERENCE_RATE,True,BankWise.xls
2011-12-02,51.3523,RBI_REFERENCE_RATE,True,BankWise.xls
2011-12-05,51.3925,RBI_REFERENCE_RATE,True,BankWise.xls
2011-12-07,51.449,RBI_REFERENCE_RATE,True,BankWise.xls
2011-12-08,51.778,RBI_REFERENCE_RATE,True,BankWise.xls
2011-12-09,52.2285,RBI_REFERENCE_RATE,True,BankWise.xls
2011-12-12,52.4238,RBI_REFERENCE_RATE,True,BankWise.xls
2011-12-13,53.403,RBI_REFERENCE_RATE,True,BankWise.xls
2011-12-14,53.577,RBI_REFERENCE_RATE,True,BankWise.xls
2011-12-15,54.2355,RBI_REFERENCE_RATE,True,BankWise.xls
2011-12-16,52.814,RBI_REFERENCE_RATE,True,BankWise.xls
2011-12-19,52.9575,RBI_REFERENCE_RATE,True,BankWise.xls
2011-12-20,53.027,RBI_REFERENCE_RATE,True,BankWise.xls
2011-12-21,52.675,RBI_REFERENCE_RATE,True,BankWise.xls
2011-12-22,52.7825,RBI_REFERENCE_RATE,True,BankWise.xls
2011-12-23,52.722,RBI_REFERENCE_RATE,True,BankWise.xls
2011-12-26,52.8205,RBI_REFERENCE_RATE,True,BankWise.xls
2011-12-27,52.8945,RBI_REFERENCE_RATE,True,BankWise.xls
2011-12-28,53.2145,RBI_REFERENCE_RATE,True,BankWise.xls
2011-12-29,53.3585,RBI_REFERENCE_RATE,True,BankWise.xls
2011-12-30,53.266,RBI_REFERENCE_RATE,True,BankWise.xls
2012-01-02,53.2975,RBI_REFERENCE_RATE,True,BankWise.xls
2012-01-03,53.2288,RBI_REFERENCE_RATE,True,BankWise.xls
2012-01-04,53.14,RBI_REFERENCE_RATE,True,BankWise.xls
2012-01-05,52.781,RBI_REFERENCE_RATE,True,BankWise.xls
2012-01-06,52.7838,RBI_REFERENCE_RATE,True,BankWise.xls
2012-01-09,52.7325,RBI_REFERENCE_RATE,True,BankWise.xls
2012-01-10,52.2255,RBI_REFERENCE_RATE,True,BankWise.xls
2012-01-11,51.7495,RBI_REFERENCE_RATE,True,BankWise.xls
2012-01-12,51.829,RBI_REFERENCE_RATE,True,BankWise.xls
2012-01-13,51.431,RBI_REFERENCE_RATE,True,BankWise.xls
2012-01-16,51.6545,RBI_REFERENCE_RATE,True,BankWise.xls
2012-01-17,51.065,RBI_REFERENCE_RATE,True,BankWise.xls
2012-01-18,50.6655,RBI_REFERENCE_RATE,True,BankWise.xls
2012-01-19,50.289,RBI_REFERENCE_RATE,True,BankWise.xls
2012-01-20,50.3288,RBI_REFERENCE_RATE,True,BankWise.xls
2012-01-23,50.2435,RBI_REFERENCE_RATE,True,BankWise.xls
2012-01-24,49.9673,RBI_REFERENCE_RATE,True,BankWise.xls
2012-01-25,50.0215,RBI_REFERENCE_RATE,True,BankWise.xls
2012-01-27,49.648,RBI_REFERENCE_RATE,True,BankWise.xls
2012-01-30,49.503,RBI_REFERENCE_RATE,True,BankWise.xls
2012-01-31,49.6825,RBI_REFERENCE_RATE,True,BankWise.xls
2012-02-01,49.5325,RBI_REFERENCE_RATE,True,BankWise.xls
2012-02-02,49.1288,RBI_REFERENCE_RATE,True,BankWise.xls
2012-02-03,48.964,RBI_REFERENCE_RATE,True,BankWise.xls
2012-02-06,48.679,RBI_REFERENCE_RATE,True,BankWise.xls
2012-02-07,48.915,RBI_REFERENCE_RATE,True,BankWise.xls
2012-02-08,49.0683,RBI_REFERENCE_RATE,True,BankWise.xls
2012-02-09,49.2895,RBI_REFERENCE_RATE,True,BankWise.xls
2012-02-10,49.6445,RBI_REFERENCE_RATE,True,BankWise.xls
2012-02-13,49.318,RBI_REFERENCE_RATE,True,BankWise.xls
2012-02-14,49.3313,RBI_REFERENCE_RATE,True,BankWise.xls
2012-02-15,49.252,RBI_REFERENCE_RATE,True,BankWise.xls
2012-02-17,49.2128,RBI_REFERENCE_RATE,True,BankWise.xls
2012-02-21,49.0835,RBI_REFERENCE_RATE,True,BankWise.xls
2012-02-22,49.2453,RBI_REFERENCE_RATE,True,BankWise.xls
2012-02-23,49.245,RBI_REFERENCE_RATE,True,BankWise.xls
2012-02-24,49.065,RBI_REFERENCE_RATE,True,BankWise.xls
2012-02-27,49.0475,RBI_REFERENCE_RATE,True,BankWise.xls
2012-02-28,49.143,RBI_REFERENCE_RATE,True,BankWise.xls
2012-02-29,48.9408,RBI_REFERENCE_RATE,True,BankWise.xls
2012-03-01,49.1545,RBI_REFERENCE_RATE,True,BankWise.xls
2012-03-02,49.3525,RBI_REFERENCE_RATE,True,BankWise.xls
2012-03-05,49.7958,RBI_REFERENCE_RATE,True,BankWise.xls
2012-03-06,50.0265,RBI_REFERENCE_RATE,True,BankWise.xls
2012-03-07,50.5733,RBI_REFERENCE_RATE,True,BankWise.xls
2012-03-09,50.015,RBI_REFERENCE_RATE,True,BankWise.xls
2012-03-12,49.9448,RBI_REFERENCE_RATE,True,BankWise.xls
2012-03-13,49.845,RBI_REFERENCE_RATE,True,BankWise.xls
2012-03-14,49.903,RBI_REFERENCE_RATE,True,BankWise.xls
2012-03-15,50.2225,RBI_REFERENCE_RATE,True,BankWise.xls
2012-03-16,50.313,RBI_REFERENCE_RATE,True,BankWise.xls
2012-03-19,50.1245,RBI_REFERENCE_RATE,True,BankWise.xls
2012-03-20,50.2545,RBI_REFERENCE_RATE,True,BankWise.xls
2012-03-21,50.5935,RBI_REFERENCE_RATE,True,BankWise.xls
2012-03-22,50.9055,RBI_REFERENCE_RATE,True,BankWise.xls
2012-03-26,51.309,RBI_REFERENCE_RATE,True,BankWise.xls
2012-03-27,50.9083,RBI_REFERENCE_RATE,True,BankWise.xls
2012-03-28,50.9175,RBI_REFERENCE_RATE,True,BankWise.xls
2012-03-29,51.145,RBI_REFERENCE_RATE,True,BankWise.xls
2012-03-30,51.1565,RBI_REFERENCE_RATE,True,BankWise.xls
2012-04-03,50.5645,RBI_REFERENCE_RATE,True,BankWise.xls
2012-04-04,51.0465,RBI_REFERENCE_RATE,True,BankWise.xls
2012-04-09,51.2765,RBI_REFERENCE_RATE,True,BankWise.xls
2012-04-10,51.204,RBI_REFERENCE_RATE,True,BankWise.xls
2012-04-11,51.547,RBI_REFERENCE_RATE,True,BankWise.xls
2012-04-12,51.442,RBI_REFERENCE_RATE,True,BankWise.xls
2012-04-13,51.4175,RBI_REFERENCE_RATE,True,BankWise.xls
2012-04-16,51.659,RBI_REFERENCE_RATE,True,BankWise.xls
2012-04-17,51.6265,RBI_REFERENCE_RATE,True,BankWise.xls
2012-04-18,51.5035,RBI_REFERENCE_RATE,True,BankWise.xls
2012-04-19,51.893,RBI_REFERENCE_RATE,True,BankWise.xls
2012-04-20,51.9995,RBI_REFERENCE_RATE,True,BankWise.xls
2012-04-23,52.2295,RBI_REFERENCE_RATE,True,BankWise.xls
2012-04-24,52.791,RBI_REFERENCE_RATE,True,BankWise.xls
2012-04-25,52.485,RBI_REFERENCE_RATE,True,BankWise.xls
2012-04-26,52.567,RBI_REFERENCE_RATE,True,BankWise.xls
2012-04-27,52.6813,RBI_REFERENCE_RATE,True,BankWise.xls
2012-04-30,52.5193,RBI_REFERENCE_RATE,True,BankWise.xls
2012-05-02,52.9305,RBI_REFERENCE_RATE,True,BankWise.xls
2012-05-03,53.2395,RBI_REFERENCE_RATE,True,BankWise.xls
2012-05-04,53.7225,RBI_REFERENCE_RATE,True,BankWise.xls
2012-05-07,53.342,RBI_REFERENCE_RATE,True,BankWise.xls
2012-05-08,52.855,RBI_REFERENCE_RATE,True,BankWise.xls
2012-05-09,53.46,RBI_REFERENCE_RATE,True,BankWise.xls
2012-05-10,53.3375,RBI_REFERENCE_RATE,True,BankWise.xls
2012-05-11,53.641,RBI_REFERENCE_RATE,True,BankWise.xls
2012-05-14,53.7118,RBI_REFERENCE_RATE,True,BankWise.xls
2012-05-15,53.84,RBI_REFERENCE_RATE,True,BankWise.xls
2012-05-16,54.2925,RBI_REFERENCE_RATE,True,BankWise.xls
2012-05-17,54.3875,RBI_REFERENCE_RATE,True,BankWise.xls
2012-05-18,54.8755,RBI_REFERENCE_RATE,True,BankWise.xls
2012-05-21,54.681,RBI_REFERENCE_RATE,True,BankWise.xls
2012-05-22,54.8845,RBI_REFERENCE_RATE,True,BankWise.xls
2012-05-23,55.93,RBI_REFERENCE_RATE,True,BankWise.xls
2012-05-24,56.287,RBI_REFERENCE_RATE,True,BankWise.xls
2012-05-25,55.7253,RBI_REFERENCE_RATE,True,BankWise.xls
2012-05-28,55.2625,RBI_REFERENCE_RATE,True,BankWise.xls
2012-05-29,55.5835,RBI_REFERENCE_RATE,True,BankWise.xls
2012-05-30,56.006,RBI_REFERENCE_RATE,True,BankWise.xls
2012-05-31,56.4225,RBI_REFERENCE_RATE,True,BankWise.xls
2012-06-01,55.9175,RBI_REFERENCE_RATE,True,BankWise.xls
2012-06-04,55.5155,RBI_REFERENCE_RATE,True,BankWise.xls
2012-06-05,55.5615,RBI_REFERENCE_RATE,True,BankWise.xls
2012-06-06,55.4958,RBI_REFERENCE_RATE,True,BankWise.xls
2012-06-07,55.1455,RBI_REFERENCE_RATE,True,BankWise.xls
2012-06-08,55.364,RBI_REFERENCE_RATE,True,BankWise.xls
2012-06-11,55.2385,RBI_REFERENCE_RATE,True,BankWise.xls
2012-06-12,56.0545,RBI_REFERENCE_RATE,True,BankWise.xls
2012-06-13,55.8505,RBI_REFERENCE_RATE,True,BankWise.xls
2012-06-14,55.794,RBI_REFERENCE_RATE,True,BankWise.xls
2012-06-15,55.763,RBI_REFERENCE_RATE,True,BankWise.xls
2012-06-18,55.599,RBI_REFERENCE_RATE,True,BankWise.xls
2012-06-19,56.0143,RBI_REFERENCE_RATE,True,BankWise.xls
2012-06-20,55.8585,RBI_REFERENCE_RATE,True,BankWise.xls
2012-06-21,56.4178,RBI_REFERENCE_RATE,True,BankWise.xls
2012-06-22,56.9928,RBI_REFERENCE_RATE,True,BankWise.xls
2012-06-25,56.534,RBI_REFERENCE_RATE,True,BankWise.xls
2012-06-26,57.0728,RBI_REFERENCE_RATE,True,BankWise.xls
2012-06-27,57.2165,RBI_REFERENCE_RATE,True,BankWise.xls
2012-06-28,56.9195,RBI_REFERENCE_RATE,True,BankWise.xls
2012-06-29,56.309,RBI_REFERENCE_RATE,True,BankWise.xls
2012-07-02,55.83,RBI_REFERENCE_RATE,True,BankWise.xls
2012-07-03,54.8125,RBI_REFERENCE_RATE,True,BankWise.xls
2012-07-04,54.5525,RBI_REFERENCE_RATE,True,BankWise.xls
2012-07-05,55.025,RBI_REFERENCE_RATE,True,BankWise.xls
2012-07-06,55.415,RBI_REFERENCE_RATE,True,BankWise.xls
2012-07-09,56.0215,RBI_REFERENCE_RATE,True,BankWise.xls
2012-07-10,55.8055,RBI_REFERENCE_RATE,True,BankWise.xls
2012-07-11,55.365,RBI_REFERENCE_RATE,True,BankWise.xls
2012-07-12,55.6985,RBI_REFERENCE_RATE,True,BankWise.xls
2012-07-13,55.656,RBI_REFERENCE_RATE,True,BankWise.xls
2012-07-16,54.918,RBI_REFERENCE_RATE,True,BankWise.xls
2012-07-17,55.1455,RBI_REFERENCE_RATE,True,BankWise.xls
2012-07-18,55.3395,RBI_REFERENCE_RATE,True,BankWise.xls
2012-07-19,55.383,RBI_REFERENCE_RATE,True,BankWise.xls
2012-07-20,55.1515,RBI_REFERENCE_RATE,True,BankWise.xls
2012-07-23,55.7643,RBI_REFERENCE_RATE,True,BankWise.xls
2012-07-24,56.015,RBI_REFERENCE_RATE,True,BankWise.xls
2012-07-25,56.3755,RBI_REFERENCE_RATE,True,BankWise.xls
2012-07-26,55.948,RBI_REFERENCE_RATE,True,BankWise.xls
2012-07-27,55.413,RBI_REFERENCE_RATE,True,BankWise.xls
2012-07-30,55.4428,RBI_REFERENCE_RATE,True,BankWise.xls
2012-07-31,55.807,RBI_REFERENCE_RATE,True,BankWise.xls
2012-08-01,55.4825,RBI_REFERENCE_RATE,True,BankWise.xls
2012-08-02,55.7765,RBI_REFERENCE_RATE,True,BankWise.xls
2012-08-03,56.0845,RBI_REFERENCE_RATE,True,BankWise.xls
2012-08-06,55.473,RBI_REFERENCE_RATE,True,BankWise.xls
2012-08-07,55.4995,RBI_REFERENCE_RATE,True,BankWise.xls
2012-08-08,55.145,RBI_REFERENCE_RATE,True,BankWise.xls
