Date,Instrument Name,Symbol,Expiry Date,Option Type,Strike Price,Open,High,Low,Close,Previous Close,Volume(Lots),Volume(In 000's),Value(Lacs),Open Interest(Lots)
"28 Oct 2006","FUTCOM","GOLD         ","05DEC2006","-","0","8875.00","8890.00","8875.00","8881.00","8868.00","1329","1329.000 GRMS ","11802.72","15178"
"27 Oct 2006","FUTCOM","GOLD         ","05DEC2006","-","0","8847.00","8899.00","8811.00","8868.00","8867.00","32286","32286.000 GRMS ","285880.36","15218"
"26 Oct 2006","FUTCOM","GOLD         ","05DEC2006","-","0","8791.00","8896.00","8791.00","8867.00","8782.00","34828","34828.000 GRMS ","308208.02","15843"
"25 Oct 2006","FUTCOM","GOLD         ","05DEC2006","-","0","8732.00","8820.00","8675.00","8782.00","8740.00","33820","33820.000 GRMS ","295651.88","16888"
"24 Oct 2006","FUTCOM","GOLD         ","05DEC2006","-","0","8691.00","8756.00","8596.00","8740.00","8696.00","32480","32480.000 GRMS ","281795.72","17057"
"23 Oct 2006","FUTCOM","GOLD         ","05DEC2006","-","0","8865.00","8865.00","8688.00","8696.00","8856.00","33751","33751.000 GRMS ","295606.00","17437"
"21 Oct 2006","FUTCOM","GOLD         ","05DEC2006","-","0","8850.00","8867.00","8840.00","8856.00","8856.00","2201","2201.000 GRMS ","19495.84","15997"
"20 Oct 2006","FUTCOM","GOLD         ","05DEC2006","-","0","8938.00","8958.00","8841.00","8856.00","8917.00","30811","30811.000 GRMS ","274285.94","15674"
"19 Oct 2006","FUTCOM","GOLD         ","05DEC2006","-","0","8823.00","8938.00","8773.00","8917.00","8825.00","41174","41174.000 GRMS ","364928.90","15544"
"18 Oct 2006","FUTCOM","GOLD         ","05DEC2006","-","0","8840.00","8895.00","8815.00","8825.00","8838.00","32552","32552.000 GRMS ","288494.00","15972"
"17 Oct 2006","FUTCOM","GOLD         ","05DEC2006","-","0","8960.00","8980.00","8796.00","8838.00","8951.00","43904","43904.000 GRMS ","390067.63","17060"
"16 Oct 2006","FUTCOM","GOLD         ","05DEC2006","-","0","8892.00","8957.00","8876.00","8951.00","8902.00","36086","36086.000 GRMS ","321983.69","16308"
"14 Oct 2006","FUTCOM","GOLD         ","05DEC2006","-","0","8869.00","8910.00","8866.00","8902.00","8860.00","3584","3584.000 GRMS ","31864.35","15896"
"13 Oct 2006","FUTCOM","GOLD         ","05DEC2006","-","0","8740.00","8868.00","8721.00","8860.00","8732.00","49013","49013.000 GRMS ","431995.46","16166"
"12 Oct 2006","FUTCOM","GOLD         ","05DEC2006","-","0","8705.00","8755.00","8664.00","8732.00","8701.00","41074","41074.000 GRMS ","357873.38","16199"
"11 Oct 2006","FUTCOM","GOLD         ","05DEC2006","-","0","8716.00","8777.00","8672.00","8701.00","8718.00","44920","44920.000 GRMS ","391820.33","16543"
"10 Oct 2006","FUTCOM","GOLD         ","05DEC2006","-","0","8819.00","8833.00","8677.00","8718.00","8806.00","47640","47640.000 GRMS ","416717.33","16930"
"09 Oct 2006","FUTCOM","GOLD         ","05DEC2006","-","0","8750.00","8853.00","8726.00","8806.00","8733.00","43002","43002.000 GRMS ","378369.84","16335"
"07 Oct 2006","FUTCOM","GOLD         ","05DEC2006","-","0","8739.00","8748.00","8725.00","8733.00","8731.00","1463","1463.000 GRMS ","12778.53","15051"
"06 Oct 2006","FUTCOM","GOLD         ","05DEC2006","-","0","8715.00","8748.00","8582.00","8731.00","8733.00","50724","50724.000 GRMS ","440082.92","15240"
"05 Oct 2006","FUTCOM","GOLD         ","05DEC2006","-","0","8697.00","8778.00","8631.00","8733.00","8659.00","38038","38038.000 GRMS ","331379.97","14789"
"04 Oct 2006","FUTCOM","GOLD         ","05DEC2006","-","0","8825.00","8888.00","8601.00","8659.00","8845.00","52951","52951.000 GRMS ","463835.72","14289"
"03 Oct 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9149.00","9149.00","8830.00","8845.00","9144.00","36703","36703.000 GRMS ","330024.76","14196"
"30 Sep 2006","FUTCOM","GOLD         ","05DEC2006","-","0","9160.00","9174.00","9135.00","9144.00","9166.00","3437","3437.000 GRMS ","31461.63","12192"
